758,"Casino",1995.0,"USA",178.0,"English","R",42438300.0,52000000.0
759,"Casper",1995.0,"USA",100.0,"English","PG",100328194.0,50000000.0
760,"Clueless",1995.0,"USA",97.0,"English","PG-13",56631572.0,12000000.0
761,"Congo",1995.0,"USA",109.0,"English","PG-13",81022333.0,50000000.0
762,"Copycat",1995.0,"USA",123.0,"English","R",32051917.0,20000000.0
763,"Crimson Tide",1995.0,"USA",123.0,"English","R",91400000.0,53000000.0
764,"Cutthroat Island",1995.0,"USA",124.0,"English","PG-13",11000000.0,98000000.0
765,"Dead Man Walking",1995.0,"UK",122.0,"English","R",39025000.0,11000000.0
766,"Desperado",1995.0,"USA",104.0,"English","R",25625110.0,7000000.0
767,"Die Hard with a Vengeance",1995.0,"USA",128.0,"English","R",100012500.0,90000000.0
768,"First Knight",1995.0,"USA",134.0,"English","PG-13",37600435.0,55000000.0
769,"Four Rooms",1995.0,"USA",110.0,"English","R",4301331.0,4000000.0
770,"Friday",1995.0,"USA",97.0,"English","R",27900000.0,3500000.0
771,"Get Shorty",1995.0,"USA",105.0,"English","R",72077000.0,30250000.0
772,"GoldenEye",1995.0,"UK",130.0,"English","PG-13",106635996.0,58000000.0
773,"Hackers",1995.0,"USA",107.0,"English","PG-13",7564000.0,20000000.0
774,"Halloween: The Curse of Michael Myers",1995.0,"USA",93.0,"English","R",15126948.0,5000000.0
775,"Home for the Holidays",1995.0,"USA",103.0,"English","PG-13",17518220.0,20000000.0
776,"Jade",1995.0,"USA",107.0,"English","R",9795017.0,50000000.0
777,"Jefferson in Paris",1995.0,"France",139.0,"English","PG-13",2474000.0,14000000.0
778,"Kids",1995.0,"USA",91.0,"English","",7417210.0,1500000.0
779,"Kiss of Death",1995.0,"USA",101.0,"English","R",14942422.0,40000000.0
780,"Leaving Las Vegas",1995.0,"USA",111.0,"English","R",31968347.0,3600000.0
781,"Mallrats",1995.0,"USA",123.0,"English","R",2122561.0,6000000.0
782,"Money Train",1995.0,"USA",105.0,"English","R",35324232.0,68000000.0
783,"Mortal Kombat",1995.0,"USA",101.0,"English","PG-13",70360285.0,18000000.0
784,"Mr. Holland's Opus",1995.0,"USA",143.0,"English","PG",82528097.0,6500000.0
785,"Nixon",1995.0,"USA",212.0,"English","R",13560960.0,50000000.0
786,"Outbreak",1995.0,"USA",127.0,"English","R",67823573.0,50000000.0
787,"Pocahontas",1995.0,"USA",84.0,"English","G",141600000.0,55000000.0
788,"Richard III",1995.0,"UK",104.0,"English","R",2600000.0,6000000.0
789,"Rob Roy",1995.0,"USA",139.0,"English","R",31600000.0,28000000.0
790,"Rumble in the Bronx",1995.0,"Hong Kong",89.0,"Cantonese","R",32333860.0,7500000.0
791,"Se7en",1995.0,"USA",127.0,"English","R",100125340.0,33000000.0
792,"Sense and Sensibility",1995.0,"USA",136.0,"English","PG",42700000.0,16500000.0
793,"Showgirls",1995.0,"France",131.0,"English","NC-17",20302961.0,45000000.0
794,"Species",1995.0,"USA",108.0,"English","R",60054449.0,35000000.0
795,"Tales from the Crypt: Demon Knight",1995.0,"USA",92.0,"English","R",21088568.0,13000000.0
796,"Tales from the Hood",1995.0,"USA",98.0,"English","R",11797927.0,6000000.0
797,"Tank Girl",1995.0,"USA",104.0,"English","R",4064333.0,25000000.0
798,"The American President",1995.0,"USA",114.0,"English","PG-13",65000000.0,62000000.0
799,"The Bridges of Madison County",1995.0,"USA",135.0,"English","PG-13",70960517.0,35000000.0
800,"The Brothers McMullen",1995.0,"USA",98.0,"English","R",10246600.0,25000.0
801,"The Horseman on the Roof",1995.0,"France",135.0,"French","R",1877179.0,""
802,"The Incredibly True Adventure of Two Girls in Love",1995.0,"USA",94.0,"English","R",1977544.0,250000.0
803,"The Indian in the Cupboard",1995.0,"USA",96.0,"English","PG",35617599.0,45000000.0
804,"The Jerky Boys",1995.0,"USA",82.0,"English","R",7557877.0,""
805,"The Net",1995.0,"USA",114.0,"English","PG-13",50728000.0,22000000.0
806,"The Perez Family",1995.0,"USA",113.0,"English","R",2832826.0,11000000.0
807,"The Prophecy",1995.0,"USA",98.0,"English","R",16115878.0,8000000.0
808,"The Quick and the Dead",1995.0,"Japan",107.0,"English","R",18636537.0,32000000.0
809,"The Scarlet Letter",1995.0,"USA",135.0,"English","R",10400000.0,50000000.0
810,"The Usual Suspects",1995.0,"USA",106.0,"English","R",23272306.0,6000000.0
811,"Things to Do in Denver When You're Dead",1995.0,"USA",115.0,"English","R",529766.0,7000000.0
812,"To Die For",1995.0,"USA",106.0,"English","R",21200000.0,20000000.0
813,"Toy Story",1995.0,"USA",74.0,"English","G",191796233.0,30000000.0
814,"Under Siege 2: Dark Territory",1995.0,"USA",92.0,"English","R",50024083.0,60000000.0
815,"Vampire in Brooklyn",1995.0,"USA",100.0,"English","R",19900000.0,20000000.0
816,"Virtuosity",1995.0,"USA",106.0,"English","R",24048000.0,30000000.0
817,"Waterworld",1995.0,"USA",176.0,"English","PG-13",88246220.0,175000000.0
818,"Welcome to the Dollhouse",1995.0,"USA",88.0,"English","R",4771000.0,800000.0
819,"A Thin Line Between Love and Hate",1996.0,"USA",108.0,"English","R",34746109.0,8000000.0
820,"A Time to Kill",1996.0,"USA",149.0,"English","R",108706165.0,40000000.0
821,"Albino Alligator",1996.0,"USA",97.0,"English","R",326308.0,5000000.0
822,"Basquiat",1996.0,"USA",108.0,"English","R",2961991.0,3300000.0
823,"Beavis and Butt-Head Do America",1996.0,"USA",81.0,"English","PG-13",63071133.0,12000000.0
824,"Blood and Wine",1996.0,"USA",101.0,"English","R",1075288.0,22000000.0
825,"Bogus",1996.0,"USA",110.0,"English","PG",4357000.0,30000000.0
826,"Bottle Rocket",1996.0,"USA",91.0,"English","R",1040879.0,7000000.0
827,"Bound",1996.0,"USA",109.0,"English","R",3798532.0,4500000.0
828,"Broken Arrow",1996.0,"USA",108.0,"English","R",70450000.0,50000000.0
829,"Chain Reaction",1996.0,"USA",107.0,"English","PG-13",20550712.0,50000000.0
830,"City Hall",1996.0,"USA",111.0,"English","R",20300000.0,40000000.0
831,"Courage Under Fire",1996.0,"USA",116.0,"English","R",58918501.0,46000000.0
832,"Daylight",1996.0,"USA",114.0,"English","PG-13",32885565.0,80000000.0
833,"DragonHeart",1996.0,"USA",103.0,"English","PG-13",51317350.0,57000000.0
834,"Eraser",1996.0,"USA",115.0,"English","R",101228120.0,100000000.0
835,"Escape from L.A.",1996.0,"USA",101.0,"English","R",25407250.0,50000000.0
836,"Everyone Says I Love You",1996.0,"USA",101.0,"English","R",9714482.0,20000000.0
837,"Evita",1996.0,"USA",135.0,"English","PG",49994804.0,55000000.0
838,"Executive Decision",1996.0,"USA",133.0,"English","R",68750000.0,55000000.0
839,"Extreme Measures",1996.0,"USA",118.0,"English","R",17305211.0,38000000.0
840,"Eye for an Eye",1996.0,"USA",101.0,"English","R",53146000.0,20000000.0
841,"Faithful",1996.0,"USA",91.0,"English","R",2104000.0,13000000.0
842,"Fled",1996.0,"USA",105.0,"English","R",17100000.0,25000000.0
843,"Flipper",1996.0,"USA",95.0,"English","PG",20047715.0,25530000.0
844,"Flirting with Disaster",1996.0,"USA",92.0,"English","R",14891000.0,7000000.0
845,"Freeway",1996.0,"USA",102.0,"English","R","",3000000.0
846,"From Dusk Till Dawn",1996.0,"USA",108.0,"English","R",25753840.0,19000000.0
847,"Get on the Bus",1996.0,"USA",120.0,"English","R",5731103.0,2400000.0
848,"Ghosts of Mississippi",1996.0,"USA",130.0,"English","PG-13",13052741.0,36000000.0
849,"Girl 6",1996.0,"USA",108.0,"English","R",4903000.0,12000000.0
850,"Hamlet",1996.0,"UK",150.0,"English","PG-13",4414535.0,18000000.0
851,"Hamlet",1996.0,"UK",150.0,"English","PG-13",4414535.0,18000000.0
852,"Happy Gilmore",1996.0,"USA",92.0,"English","PG-13",38624000.0,12000000.0
853,"Harriet the Spy",1996.0,"USA",100.0,"English","PG",26539321.0,13000000.0
854,"Independence Day",1996.0,"USA",154.0,"English","PG-13",306124059.0,75000000.0
855,"Jerry Maguire",1996.0,"USA",139.0,"English","R",153620822.0,50000000.0
856,"Jingle All the Way",1996.0,"USA",94.0,"English","PG",60573641.0,60000000.0
857,"Kama Sutra: A Tale of Love",1996.0,"USA",109.0,"English","R",4109095.0,3000000.0
858,"Kansas City",1996.0,"France",116.0,"English","R",1292527.0,19000000.0
859,"Kingpin",1996.0,"USA",117.0,"English","PG-13",24944213.0,27000000.0
860,"Lone Star",1996.0,"USA",135.0,"English","R",13269963.0,5000000.0
861,"Love and Other Catastrophes",1996.0,"Australia",76.0,"English","R",212285.0,250000.0
862,"Mars Attacks!",1996.0,"USA",106.0,"English","PG-13",37754208.0,70000000.0
863,"Marvin's Room",1996.0,"USA",98.0,"English","PG-13",12782508.0,23000000.0
864,"Mary Reilly",1996.0,"USA",108.0,"English","R",5600000.0,47000000.0
865,"Maximum Risk",1996.0,"USA",101.0,"English","R",14095303.0,25000000.0
866,"Michael Collins",1996.0,"UK",133.0,"English","R",11030963.0,28000000.0
867,"Mission: Impossible",1996.0,"USA",110.0,"English","PG-13",180965237.0,80000000.0
868,"Mrs. Winterbourne",1996.0,"USA",105.0,"English","PG-13",10070000.0,25000000.0
869,"Multiplicity",1996.0,"USA",117.0,"English","PG-13",20101861.0,45000000.0
870,"My Fellow Americans",1996.0,"USA",101.0,"English","PG-13",22294341.0,21500000.0
871,"Phenomenon",1996.0,"USA",123.0,"English","PG",104632573.0,32000000.0
872,"Ransom",1996.0,"USA",139.0,"English","R",136448821.0,80000000.0
873,"Romeo + Juliet",1996.0,"USA",120.0,"English","PG-13",46338728.0,14500000.0
874,"Scream",1996.0,"USA",103.0,"English","R",103001286.0,15000000.0
875,"Set It Off",1996.0,"USA",123.0,"English","R",36049108.0,9000000.0
876,"Sgt. Bilko",1996.0,"USA",93.0,"English","PG",30400000.0,39000000.0
877,"She's the One",1996.0,"USA",96.0,"English","R",9449219.0,3500000.0
878,"Shine",1996.0,"Australia",105.0,"English","PG-13",35811509.0,5500000.0
879,"Silent Trigger",1996.0,"Canada",88.0,"English","R","",9000000.0
880,"Sleepers",1996.0,"USA",147.0,"English","R",53300852.0,44000000.0
881,"Sling Blade",1996.0,"USA",148.0,"English","R",24475416.0,890000.0
882,"Space Jam",1996.0,"USA",88.0,"English","PG",90443603.0,80000000.0
883,"Spy Hard",1996.0,"USA",81.0,"English","PG-13",26906039.0,18000000.0
884,"Star Trek: First Contact",1996.0,"USA",111.0,"English","PG-13",92001027.0,45000000.0
885,"Striptease",1996.0,"USA",117.0,"English","R",32800000.0,40000000.0
886,"Swingers",1996.0,"USA",96.0,"English","R",4505922.0,200000.0
887,"That Thing You Do!",1996.0,"USA",149.0,"English","PG",25809813.0,26000000.0
888,"The Adventures of Pinocchio",1996.0,"UK",90.0,"Italian","G",15091542.0,25000000.0
889,"The Cable Guy",1996.0,"USA",96.0,"English","PG-13",60154431.0,47000000.0
890,"The Craft",1996.0,"USA",101.0,"English","R",24881000.0,15000000.0
891,"The Dress",1996.0,"Netherlands",95.0,"Dutch","","",2650000.0
892,"The English Patient",1996.0,"USA",162.0,"English","R",78651430.0,27000000.0
893,"The Fan",1996.0,"USA",116.0,"English","R",18573791.0,55000000.0
894,"The First Wives Club",1996.0,"USA",103.0,"English","PG",105444419.0,26000000.0
895,"The Funeral",1996.0,"USA",99.0,"English","R",1227324.0,12500000.0
896,"The Ghost and the Darkness",1996.0,"USA",110.0,"English","R",38553833.0,55000000.0
897,"The Glimmer Man",1996.0,"USA",91.0,"English","R",20400913.0,45000000.0
898,"The Hunchback of Notre Dame",1996.0,"USA",91.0,"English","G",100117603.0,100000000.0
899,"The Island of Dr. Moreau",1996.0,"USA",99.0,"English","PG-13",27663982.0,40000000.0
900,"The Juror",1996.0,"USA",118.0,"English","R",44834712.0,44000000.0
901,"The Last Big Thing",1996.0,"USA",98.0,"English","R",22434.0,""
902,"The Long Kiss Goodnight",1996.0,"USA",121.0,"English","R",33328051.0,65000000.0
903,"The Mirror Has Two Faces",1996.0,"USA",122.0,"English","PG-13",41252428.0,42000000.0
904,"The Nutty Professor",1996.0,"USA",95.0,"English","PG-13",128769345.0,54000000.0
905,"The Pallbearer",1996.0,"USA",98.0,"English","PG-13","",8000000.0
906,"The Phantom",1996.0,"Australia",100.0,"English","PG",17300889.0,45000000.0
907,"The Rock",1996.0,"USA",136.0,"English","R",134006721.0,75000000.0
908,"Thinner",1996.0,"USA",93.0,"English","R",15171475.0,8500000.0
909,"Tin Cup",1996.0,"USA",135.0,"English","R",53854588.0,45000000.0
910,"Trainspotting",1996.0,"UK",94.0,"English","R",16501785.0,3500000.0
911,"Trees Lounge",1996.0,"USA",95.0,"English","R",695229.0,1300000.0
912,"Twister",1996.0,"USA",113.0,"English","PG-13",241688385.0,92000000.0
913,"Up Close & Personal",1996.0,"USA",124.0,"English","PG-13",51045801.0,60000000.0
914,"Waiting for Guffman",1996.0,"USA",84.0,"English","R",2892582.0,4000000.0
915,"Walking and Talking",1996.0,"UK",86.0,"English","R",1277257.0,1000000.0
916,"When the Cat's Away",1996.0,"France",91.0,"French","R",1652472.0,300000.0
917,"White Squall",1996.0,"USA",129.0,"English","PG-13",10300000.0,38000000.0
918,"24 7: Twenty Four Seven",1997.0,"UK",96.0,"English","R","",""
919,"8 Heads in a Duffel Bag",1997.0,"USA",95.0,"English","R",3559990.0,3000000.0
920,"A Simple Wish",1997.0,"USA",89.0,"English","PG",8119205.0,28000000.0
921,"Absolute Power",1997.0,"USA",121.0,"English","R",50007168.0,50000000.0
922,"Air Bud",1997.0,"USA",98.0,"English","PG",24629916.0,3000000.0
923,"Air Force One",1997.0,"USA",124.0,"English","R",172620724.0,85000000.0
924,"Alien: Resurrection",1997.0,"USA",116.0,"English","R",47748610.0,75000000.0
925,"Amistad",1997.0,"USA",155.0,"English","R",44175394.0,36000000.0
926,"An Alan Smithee Film: Burn Hollywood Burn",1997.0,"USA",86.0,"English","R",15447.0,10000000.0
927,"Anaconda",1997.0,"USA",89.0,"English","PG-13",65557989.0,45000000.0
928,"Anastasia",1997.0,"USA",94.0,"English","G",58297830.0,50000000.0
929,"As Good as It Gets",1997.0,"USA",139.0,"English","PG-13",147637474.0,50000000.0
930,"Austin Powers: International Man of Mystery",1997.0,"USA",68.0,"English","PG-13",53868030.0,17000000.0
931,"Batman & Robin",1997.0,"USA",125.0,"English","PG-13",107285004.0,125000000.0
932,"Boogie Nights",1997.0,"USA",155.0,"English","R",26384919.0,15000000.0
933,"Breakdown",1997.0,"USA",93.0,"English","R",50129186.0,36000000.0
934,"Cats Don't Dance",1997.0,"USA",75.0,"English","G",3562749.0,32000000.0
935,"Character",1997.0,"Netherlands",122.0,"Dutch","R",713413.0,4500000.0
936,"Chasing Amy",1997.0,"USA",113.0,"English","R",12006514.0,250000.0
937,"Children of Heaven",1997.0,"Iran",89.0,"Persian","PG",925402.0,180000.0
938,"Clockwatchers",1997.0,"UK",96.0,"English","PG-13",444354.0,""
939,"Con Air",1997.0,"USA",123.0,"English","R",101087161.0,75000000.0
940,"Conspiracy Theory",1997.0,"USA",135.0,"English","R",76081498.0,75000000.0
941,"Contact",1997.0,"USA",150.0,"English","PG",100853835.0,90000000.0
942,"Cop Land",1997.0,"USA",120.0,"English","R",44886089.0,10000000.0
943,"Critical Care",1997.0,"Australia",107.0,"English","R",141853.0,12000000.0
944,"Cube",1997.0,"Canada",90.0,"English","R",489220.0,365000.0
945,"Dante's Peak",1997.0,"USA",108.0,"English","PG-13",67155742.0,116000000.0
946,"Deconstructing Harry",1997.0,"USA",96.0,"English","R",10569071.0,20000000.0
947,"DÃ©jÃ  Vu",1997.0,"USA",117.0,"English","PG-13",821997.0,""
948,"Donnie Brasco",1997.0,"USA",147.0,"English","R",41954997.0,35000000.0
949,"Dream with the Fishes",1997.0,"USA",97.0,"English","R",464655.0,1000000.0
950,"Eve's Bayou",1997.0,"USA",109.0,"English","R",14821531.0,6000000.0
951,"Event Horizon",1997.0,"UK",130.0,"English","R",26616590.0,60000000.0
952,"Face/Off",1997.0,"USA",138.0,"English","R",112225777.0,80000000.0
953,"First Love, Last Rites",1997.0,"USA",94.0,"English","R",40542.0,300000.0
954,"Flubber",1997.0,"USA",90.0,"English","PG",92969824.0,80000000.0
955,"G.I. Jane",1997.0,"USA",125.0,"English","R",48154732.0,50000000.0
956,"Gattaca",1997.0,"USA",106.0,"English","PG-13",12339633.0,36000000.0
957,"George of the Jungle",1997.0,"USA",92.0,"English","PG",105263257.0,55000000.0
958,"Good Will Hunting",1997.0,"USA",126.0,"English","R",138339411.0,10000000.0
959,"Grosse Pointe Blank",1997.0,"USA",107.0,"English","R",28014536.0,15000000.0
960,"Hav Plenty",1997.0,"USA",84.0,"English","R",2301777.0,650000.0
961,"How to Be a Player",1997.0,"USA",93.0,"English","R",13960203.0,""
962,"Hurricane Streets",1997.0,"USA",86.0,"English","R",334041.0,500000.0
963,"I Know What You Did Last Summer",1997.0,"USA",99.0,"English","R",72219395.0,17000000.0
964,"I Love You, Don't Touch Me!",1997.0,"USA",86.0,"English","R",33598.0,""
965,"I Married a Strange Person!",1997.0,"USA",75.0,"English","R",203134.0,250000.0
966,"In & Out",1997.0,"USA",90.0,"English","PG-13",63826569.0,35000000.0
967,"In the Company of Men",1997.0,"Canada",97.0,"English","R",2856622.0,25000.0
968,"Jackie Brown",1997.0,"USA",154.0,"English","R",39647595.0,12000000.0
969,"Kiss the Girls",1997.0,"USA",115.0,"English","R",60491560.0,27000000.0
970,"Kundun",1997.0,"USA",134.0,"English","PG-13",5532301.0,28000000.0
971,"L.A. Confidential",1997.0,"USA",138.0,"English","R",64604977.0,35000000.0
972,"Liar Liar",1997.0,"USA",86.0,"English","PG-13",181395380.0,45000000.0
973,"Love and Death on Long Island",1997.0,"UK",93.0,"English","PG-13",2542264.0,""
974,"Love Jones",1997.0,"USA",104.0,"English","R",12514138.0,10000000.0
975,"Mad City",1997.0,"USA",115.0,"English","PG-13",10556196.0,50000000.0
976,"Men in Black",1997.0,"USA",98.0,"English","PG-13",250147615.0,90000000.0
977,"Midnight in the Garden of Good and Evil",1997.0,"USA",155.0,"English","R",25078937.0,30000000.0
978,"Money Talks",1997.0,"USA",97.0,"English","R",41067398.0,25000000.0
979,"Mortal Kombat: Annihilation",1997.0,"USA",95.0,"English","PG-13",35927406.0,30000000.0
980,"Mr. Nice Guy",1997.0,"Hong Kong",86.0,"English","PG-13",12674183.0,""
981,"My Best Friend's Wedding",1997.0,"USA",105.0,"English","PG-13",126805112.0,46000000.0
982,"Nothing to Lose",1997.0,"USA",98.0,"English","R",44455658.0,25000000.0
983,"Orgazmo",1997.0,"USA",92.0,"English","NC-17",582024.0,1000000.0
984,"Oscar and Lucinda",1997.0,"USA",132.0,"English","R",1508689.0,16000000.0
985,"Prefontaine",1997.0,"USA",106.0,"English","PG-13",532190.0,8000000.0
986,"Princess Mononoke",1997.0,"Japan",134.0,"Japanese","PG-13",2298191.0,2400000000.0
987,"Scream 2",1997.0,"USA",120.0,"English","R",101334374.0,24000000.0
988,"Selena",1997.0,"USA",127.0,"English","PG",35422828.0,20000000.0
989,"Seven Years in Tibet",1997.0,"USA",136.0,"English","PG-13",37901509.0,70000000.0
990,"Shadow Conspiracy",1997.0,"USA",103.0,"English","R",2154540.0,45000000.0
991,"Shooting Fish",1997.0,"UK",99.0,"English","PG",302204.0,3000000.0
992,"Smilla's Sense of Snow",1997.0,"Denmark",121.0,"English","R",2221994.0,35000000.0
993,"Snow White: A Tale of Terror",1997.0,"USA",100.0,"English","R","",26000000.0
994,"Soul Food",1997.0,"USA",115.0,"English","R",43490057.0,7500000.0
995,"Sparkler",1997.0,"USA",90.0,"English","R",5494.0,""
996,"Spawn",1997.0,"USA",98.0,"English","R",54967359.0,40000000.0
997,"Speed 2: Cruise Control",1997.0,"USA",121.0,"English","PG-13",48068396.0,160000000.0
998,"Spice World",1997.0,"UK",93.0,"English","PG",29247405.0,25000000.0
999,"Starship Troopers",1997.0,"USA",129.0,"English","R",54700065.0,105000000.0
1000,"Steel",1997.0,"USA",97.0,"English","PG-13",1686429.0,16000000.0
1001,"Switchback",1997.0,"USA",118.0,"English","R",6482195.0,37000000.0
1002,"The Apostle",1997.0,"USA",134.0,"English","PG-13",20733485.0,5000000.0
1003,"The Borrowers",1997.0,"UK",89.0,"English","PG",22359293.0,29000000.0
1004,"The Chambermaid on the Titanic",1997.0,"France",101.0,"French","",244465.0,""
1005,"The Cure",1997.0,"Japan",111.0,"Japanese","",94596.0,1000000.0
1006,"The Devil's Advocate",1997.0,"USA",136.0,"English","R",60984028.0,57000000.0
1007,"The Devil's Own",1997.0,"USA",111.0,"English","R",42877165.0,86000000.0
1008,"The Edge",1997.0,"USA",117.0,"English","R",27779888.0,""
1009,"The Fifth Element",1997.0,"France",126.0,"English","PG-13",63540020.0,93000000.0
1010,"The Full Monty",1997.0,"UK",91.0,"English","R",45857453.0,3500000.0
1011,"The Full Monty",1997.0,"UK",91.0,"English","R",45857453.0,3500000.0
1012,"The Game",1997.0,"USA",129.0,"English","R",48265581.0,50000000.0
1013,"The Ice Storm",1997.0,"USA",112.0,"English","R",7837632.0,18000000.0
1014,"The Jackal",1997.0,"USA",124.0,"English","R",54910560.0,60000000.0
1015,"The Last Time I Committed Suicide",1997.0,"USA",92.0,"English","R",12836.0,4000000.0
1016,"The Lost World: Jurassic Park",1997.0,"USA",129.0,"English","PG-13",229074524.0,73000000.0
1017,"The Man Who Knew Too Little",1997.0,"USA",94.0,"English","PG",13801755.0,20000000.0
1018,"The Peacemaker",1997.0,"USA",124.0,"English","R",41256277.0,50000000.0
1019,"The Postman",1997.0,"USA",177.0,"English","R",17593391.0,80000000.0
1020,"The Rainmaker",1997.0,"USA",135.0,"English","PG-13",45856732.0,40000000.0
1021,"The Relic",1997.0,"UK",110.0,"English","R",33927476.0,40000000.0
1022,"The Saint",1997.0,"USA",116.0,"English","PG-13",61355436.0,68000000.0
1023,"The Spanish Prisoner",1997.0,"USA",110.0,"English","PG",10200000.0,10000000.0
1024,"The Sticky Fingers of Time",1997.0,"USA",81.0,"English","",18195.0,250000.0
1025,"The Sweet Hereafter",1997.0,"Canada",112.0,"English","R",4306697.0,5000000.0
1026,"The Swindle",1997.0,"France",101.0,"French","",231417.0,60000000.0
1027,"Titanic",1997.0,"USA",194.0,"English","PG-13",658672302.0,200000000.0
1028,"Tomorrow Never Dies",1997.0,"UK",119.0,"English","PG-13",125332007.0,110000000.0
1029,"Trekkies",1997.0,"USA",86.0,"English","PG",617172.0,375000.0
1030,"Turbulence",1997.0,"USA",100.0,"English","R",11466088.0,71000000.0
1031,"Two Girls and a Guy",1997.0,"USA",84.0,"English","R",1950218.0,1000000.0
1032,"Ulee's Gold",1997.0,"USA",113.0,"English","R",9054736.0,2700000.0
1033,"Volcano",1997.0,"USA",104.0,"English","PG-13",47474112.0,90000000.0
1034,"Wag the Dog",1997.0,"USA",97.0,"English","R",43022524.0,15000000.0
1035,"Warriors of Virtue",1997.0,"USA",101.0,"English","PG",6448817.0,35000000.0
1036,"20 Dates",1998.0,"USA",87.0,"English","R",536767.0,60000.0
1037,"54",1998.0,"USA",121.0,"English","R",16574731.0,13000000.0
1038,"A Bug's Life",1998.0,"USA",95.0,"English","G",162792677.0,120000000.0
1039,"A Civil Action",1998.0,"USA",115.0,"English","PG-13",56702901.0,60000000.0
1040,"A Night at the Roxbury",1998.0,"USA",82.0,"English","PG-13",30324946.0,17000000.0
1041,"A Simple Plan",1998.0,"UK",121.0,"English","R",16311763.0,17000000.0
1042,"American History X",1998.0,"USA",101.0,"English","R",6712241.0,7500000.0
1043,"Among Giants",1998.0,"UK",93.0,"English","R",64359.0,2500000.0
1044,"Antz",1998.0,"USA",83.0,"English","PG",90646554.0,105000000.0
1045,"Armageddon",1998.0,"USA",153.0,"English","PG-13",201573391.0,140000000.0
1046,"Babe: Pig in the City",1998.0,"Australia",97.0,"English","G",18318000.0,80000000.0
1047,"Barney's Great Adventure",1998.0,"Canada",76.0,"English","G",11144518.0,15000000.0
1048,"Beloved",1998.0,"USA",172.0,"English","R",22843047.0,55000000.0
1049,"Blade",1998.0,"USA",110.0,"English","R",70001065.0,45000000.0
1050,"Bride of Chucky",1998.0,"Canada",89.0,"English","R",32368960.0,25000000.0
1051,"Broken Vessels",1998.0,"USA",90.0,"English","R",13493.0,600000.0
1052,"Buffalo '66",1998.0,"USA",110.0,"English","R",2365931.0,1500000.0
1053,"Bulworth",1998.0,"USA",108.0,"English","R",26525834.0,30000000.0
1054,"Can't Hardly Wait",1998.0,"USA",100.0,"English","PG-13",25339117.0,10000000.0
1055,"Celebrity",1998.0,"USA",113.0,"English","R",5032496.0,12000000.0
1056,"Central Station",1998.0,"Brazil",113.0,"Portuguese","R",5595428.0,2900000.0
1057,"Chairman of the Board",1998.0,"USA",95.0,"English","PG-13",306715.0,10000000.0
1058,"City of Angels",1998.0,"Germany",114.0,"English","PG-13",78745923.0,55000000.0
1059,"Clay Pigeons",1998.0,"Germany",104.0,"English","R",1789892.0,8000000.0
1060,"Dancer, Texas Pop. 81",1998.0,"USA",97.0,"English","PG",565592.0,""
1061,"Dark City",1998.0,"Australia",111.0,"English","R",14337579.0,27000000.0
1062,"Dead Man on Campus",1998.0,"USA",96.0,"English","R",15062898.0,14000000.0
1063,"Deep Impact",1998.0,"USA",120.0,"English","PG-13",140459099.0,75000000.0
1064,"Deep Rising",1998.0,"USA",106.0,"English","R",11146409.0,45000000.0
1065,"Desert Blue",1998.0,"USA",90.0,"English","R",99147.0,2000000.0
1066,"Dirty Work",1998.0,"Canada",82.0,"English","PG-13",9975684.0,13000000.0
1067,"Disturbing Behavior",1998.0,"Australia",84.0,"English","R",17411331.0,15000000.0
1068,"Doctor Dolittle",1998.0,"USA",85.0,"English","PG-13",144156464.0,71500000.0
1069,"Earth",1998.0,"India",110.0,"Hindi","Unrated",528972.0,""
1070,"Elizabeth",1998.0,"UK",124.0,"English","R",30012990.0,25000000.0
1071,"Enemy of the State",1998.0,"USA",140.0,"English","R",111544445.0,90000000.0
1072,"Ever After: A Cinderella Story",1998.0,"USA",121.0,"English","PG-13",65703412.0,26000000.0
1073,"Fear and Loathing in Las Vegas",1998.0,"USA",118.0,"English","R",10562387.0,18500000.0
1074,"Gods and Monsters",1998.0,"USA",105.0,"English","R",6390032.0,3500000.0
1075,"Half Baked",1998.0,"USA",82.0,"English","R",17278980.0,8000000.0
1076,"Happiness",1998.0,"USA",134.0,"English","",3000000.0,3000000.0
1077,"Hard Rain",1998.0,"USA",97.0,"English","R",19819494.0,70000000.0
1078,"He Got Game",1998.0,"USA",136.0,"English","R",21554585.0,25000000.0
1079,"Holy Man",1998.0,"USA",114.0,"English","PG",12065985.0,60000000.0
1080,"Home Fries",1998.0,"USA",91.0,"English","PG-13",10443316.0,15000000.0
1081,"Hope Floats",1998.0,"USA",114.0,"English","PG-13",60033780.0,30000000.0
1082,"How Stella Got Her Groove Back",1998.0,"USA",124.0,"English","R",37672350.0,20000000.0
1083,"I Got the Hook Up",1998.0,"USA",93.0,"English","R",10305534.0,3500000.0
1084,"I Still Know What You Did Last Summer",1998.0,"USA",100.0,"English","R",39989008.0,24000000.0
1085,"Illuminata",1998.0,"Spain",119.0,"English","R",836641.0,""
1086,"Knock Off",1998.0,"Aruba",91.0,"English","R",10076136.0,35000000.0
1087,"La otra conquista",1998.0,"Mexico",106.0,"Spanish","R",886410.0,3500000.0
1088,"Les couloirs du temps: Les visiteurs II",1998.0,"France",118.0,"French","",146072.0,140000000.0
1089,"Lethal Weapon 4",1998.0,"USA",127.0,"English","R",129734803.0,140000000.0
1090,"Little Voice",1998.0,"UK",97.0,"English","R",4595000.0,""
